,Unnamed: 0,CustomerID,ProductID,Quantity,Price,TransactionDate,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,MarketingPromotion
34900,34900,,,,,,,,,,No
34901,34901,,,,,,,,,,No
34902,34902,,,,,,,,,,No
34903,34903,,,,,,,,,,No
34904,34904,,,,,,,,,,No
34905,34905,,,,,,,,,,No
34906,34906,,,,,,,,,,No
34907,34907,,,,,,,,,,No
34908,34908,,,,,,,,,,No
34909,34909,,,,,,,,,,No
34910,34910,,,,,,,,,,No
34911,34911,,,,,,,,,,No
34912,34912,,,,,,,,,,No
34913,34913,,,,,,,,,,No
34914,34914,,,,,,,,,,No
34915,34915,,,,,,,,,,No
34916,34916,,,,,,,,,,No
34917,34917,,,,,,,,,,No
34918,34918,,,,,,,,,,No
34919,34919,,,,,,,,,,No
34920,34920,,,,,,,,,,No
34921,34921,,,,,,,,,,No
34922,34922,,,,,,,,,,No
34923,34923,,,,,,,,,,No
34924,34924,,,,,,,,,,No
34925,34925,,,,,,,,,,No
34926,34926,,,,,,,,,,No
34927,34927,,,,,,,,,,No
34928,34928,,,,,,,,,,No
34929,34929,,,,,,,,,,No
34930,34930,,,,,,,,,,No
34931,34931,,,,,,,,,,No
34932,34932,,,,,,,,,,No
34933,34933,,,,,,,,,,No
34934,34934,,,,,,,,,,No
34935,34935,,,,,,,,,,No
34936,34936,,,,,,,,,,No
34937,34937,,,,,,,,,,No
34938,34938,,,,,,,,,,No
34939,34939,,,,,,,,,,No
34940,34940,,,,,,,,,,No
34941,34941,,,,,,,,,,No
34942,34942,,,,,,,,,,No
34943,34943,,,,,,,,,,No
34944,34944,,,,,,,,,,No
34945,34945,,,,,,,,,,No
34946,34946,,,,,,,,,,No
34947,34947,,,,,,,,,,No
34948,34948,,,,,,,,,,No
34949,34949,,,,,,,,,,No
34950,34950,,,,,,,,,,No
34951,34951,,,,,,,,,,No
34952,34952,,,,,,,,,,No
34953,34953,,,,,,,,,,No
34954,34954,,,,,,,,,,No
34955,34955,,,,,,,,,,No
34956,34956,,,,,,,,,,No
34957,34957,,,,,,,,,,No
34958,34958,,,,,,,,,,No
34959,34959,,,,,,,,,,No
34960,34960,,,,,,,,,,No
34961,34961,,,,,,,,,,No
34962,34962,,,,,,,,,,No
34963,34963,,,,,,,,,,No
34964,34964,,,,,,,,,,No
34965,34965,,,,,,,,,,No
34966,34966,,,,,,,,,,No
34967,34967,,,,,,,,,,No
34968,34968,,,,,,,,,,No
34969,34969,,,,,,,,,,No
34970,34970,,,,,,,,,,No
34971,34971,,,,,,,,,,No
34972,34972,,,,,,,,,,No
34973,34973,,,,,,,,,,No
34974,34974,,,,,,,,,,No
34975,34975,,,,,,,,,,No
34976,34976,,,,,,,,,,No
34977,34977,,,,,,,,,,No
34978,34978,,,,,,,,,,No
34979,34979,,,,,,,,,,No
34980,34980,,,,,,,,,,No
34981,34981,,,,,,,,,,No
34982,34982,,,,,,,,,,No
34983,34983,,,,,,,,,,No
34984,34984,,,,,,,,,,No
34985,34985,,,,,,,,,,No
34986,34986,,,,,,,,,,No
34987,34987,,,,,,,,,,No
34988,34988,,,,,,,,,,No
34989,34989,,,,,,,,,,No
34990,34990,,,,,,,,,,No
34991,34991,,,,,,,,,,No
34992,34992,,,,,,,,,,No
34993,34993,,,,,,,,,,No
34994,34994,,,,,,,,,,No
34995,34995,,,,,,,,,,No
34996,34996,,,,,,,,,,No
34997,34997,,,,,,,,,,No
34998,34998,,,,,,,,,,No
34999,34999,,,,,,,,,,No
35000,35000,,,,,,,,,,No
35001,35001,,,,,,,,,,No
35002,35002,,,,,,,,,,No
35003,35003,,,,,,,,,,No
35004,35004,,,,,,,,,,No
35005,35005,,,,,,,,,,No
35006,35006,,,,,,,,,,No
35007,35007,,,,,,,,,,No
35008,35008,,,,,,,,,,No
35009,35009,,,,,,,,,,No
35010,35010,,,,,,,,,,No
35011,35011,,,,,,,,,,No
35012,35012,,,,,,,,,,No
35013,35013,,,,,,,,,,No
35014,35014,,,,,,,,,,No
35015,35015,,,,,,,,,,No
35016,35016,,,,,,,,,,No
35017,35017,,,,,,,,,,No
35018,35018,,,,,,,,,,No
35019,35019,,,,,,,,,,No
35020,35020,,,,,,,,,,No
35021,35021,,,,,,,,,,No
35022,35022,,,,,,,,,,No
35023,35023,,,,,,,,,,No
35024,35024,,,,,,,,,,No
35025,35025,,,,,,,,,,No
35026,35026,,,,,,,,,,No
35027,35027,,,,,,,,,,No
35028,35028,,,,,,,,,,No
35029,35029,,,,,,,,,,No
35030,35030,,,,,,,,,,No
35031,35031,,,,,,,,,,No
35032,35032,,,,,,,,,,No
35033,35033,,,,,,,,,,No
35034,35034,,,,,,,,,,No
35035,35035,,,,,,,,,,No
35036,35036,,,,,,,,,,No
35037,35037,,,,,,,,,,No
35038,35038,,,,,,,,,,No
35039,35039,,,,,,,,,,No
35040,35040,,,,,,,,,,No
35041,35041,,,,,,,,,,No
35042,35042,,,,,,,,,,No
35043,35043,,,,,,,,,,No
35044,35044,,,,,,,,,,No
35045,35045,,,,,,,,,,No
35046,35046,,,,,,,,,,No
35047,35047,,,,,,,,,,No
35048,35048,,,,,,,,,,No
35049,35049,,,,,,,,,,No
35050,35050,,,,,,,,,,No
35051,35051,,,,,,,,,,No
35052,35052,,,,,,,,,,No
35053,35053,,,,,,,,,,No
35054,35054,,,,,,,,,,No
35055,35055,,,,,,,,,,No
35056,35056,,,,,,,,,,No
35057,35057,,,,,,,,,,No
35058,35058,,,,,,,,,,No
35059,35059,,,,,,,,,,No
35060,35060,,,,,,,,,,No
35061,35061,,,,,,,,,,No
35062,35062,,,,,,,,,,No
35063,35063,,,,,,,,,,No
35064,35064,,,,,,,,,,No
35065,35065,,,,,,,,,,No
35066,35066,,,,,,,,,,No
35067,35067,,,,,,,,,,No
35068,35068,,,,,,,,,,No
35069,35069,,,,,,,,,,No
35070,35070,,,,,,,,,,No
35071,35071,,,,,,,,,,No
35072,35072,,,,,,,,,,No
35073,35073,,,,,,,,,,No
35074,35074,,,,,,,,,,No
35075,35075,,,,,,,,,,No
35076,35076,,,,,,,,,,No
35077,35077,,,,,,,,,,No
35078,35078,,,,,,,,,,No
35079,35079,,,,,,,,,,No
35080,35080,,,,,,,,,,No
35081,35081,,,,,,,,,,No
35082,35082,,,,,,,,,,No
35083,35083,,,,,,,,,,No
35084,35084,,,,,,,,,,No
35085,35085,,,,,,,,,,No
35086,35086,,,,,,,,,,No
35087,35087,,,,,,,,,,No
35088,35088,,,,,,,,,,No
35089,35089,,,,,,,,,,No
35090,35090,,,,,,,,,,No
35091,35091,,,,,,,,,,No
35092,35092,,,,,,,,,,No
35093,35093,,,,,,,,,,No
35094,35094,,,,,,,,,,No
35095,35095,,,,,,,,,,No
35096,35096,,,,,,,,,,No
35097,35097,,,,,,,,,,No
35098,35098,,,,,,,,,,No
35099,35099,,,,,,,,,,No
35100,35100,,,,,,,,,,No
35101,35101,,,,,,,,,,No
35102,35102,,,,,,,,,,No
35103,35103,,,,,,,,,,No
35104,35104,,,,,,,,,,No
35105,35105,,,,,,,,,,No
35106,35106,,,,,,,,,,No
35107,35107,,,,,,,,,,No
35108,35108,,,,,,,,,,No
35109,35109,,,,,,,,,,No
35110,35110,,,,,,,,,,No
35111,35111,,,,,,,,,,No
35112,35112,,,,,,,,,,No
35113,35113,,,,,,,,,,No
35114,35114,,,,,,,,,,No
35115,35115,,,,,,,,,,No
35116,35116,,,,,,,,,,No
35117,35117,,,,,,,,,,No
35118,35118,,,,,,,,,,No
35119,35119,,,,,,,,,,No
35120,35120,,,,,,,,,,No
35121,35121,,,,,,,,,,No
35122,35122,,,,,,,,,,No
35123,35123,,,,,,,,,,No
35124,35124,,,,,,,,,,No
35125,35125,,,,,,,,,,No
35126,35126,,,,,,,,,,No
35127,35127,,,,,,,,,,No
35128,35128,,,,,,,,,,No
35129,35129,,,,,,,,,,No
35130,35130,,,,,,,,,,No
35131,35131,,,,,,,,,,No
35132,35132,,,,,,,,,,No
35133,35133,,,,,,,,,,No
35134,35134,,,,,,,,,,No
35135,35135,,,,,,,,,,No
35136,35136,,,,,,,,,,No
35137,35137,,,,,,,,,,No
35138,35138,,,,,,,,,,No
35139,35139,,,,,,,,,,No
35140,35140,,,,,,,,,,No
35141,35141,,,,,,,,,,No
35142,35142,,,,,,,,,,No
35143,35143,,,,,,,,,,No
35144,35144,,,,,,,,,,No
35145,35145,,,,,,,,,,No
35146,35146,,,,,,,,,,No
35147,35147,,,,,,,,,,No
35148,35148,,,,,,,,,,No
35149,35149,,,,,,,,,,No
35150,35150,,,,,,,,,,No
35151,35151,,,,,,,,,,No
35152,35152,,,,,,,,,,No
35153,35153,,,,,,,,,,No
35154,35154,,,,,,,,,,No
35155,35155,,,,,,,,,,No
35156,35156,,,,,,,,,,No
35157,35157,,,,,,,,,,No
35158,35158,,,,,,,,,,No
35159,35159,,,,,,,,,,No
35160,35160,,,,,,,,,,No
35161,35161,,,,,,,,,,No
35162,35162,,,,,,,,,,No
35163,35163,,,,,,,,,,No
35164,35164,,,,,,,,,,No
35165,35165,,,,,,,,,,No
35166,35166,,,,,,,,,,No
35167,35167,,,,,,,,,,No
35168,35168,,,,,,,,,,No
35169,35169,,,,,,,,,,No
35170,35170,,,,,,,,,,No
35171,35171,,,,,,,,,,No
35172,35172,,,,,,,,,,No
35173,35173,,,,,,,,,,No
35174,35174,,,,,,,,,,No
35175,35175,,,,,,,,,,No
35176,35176,,,,,,,,,,No
35177,35177,,,,,,,,,,No
35178,35178,,,,,,,,,,No
35179,35179,,,,,,,,,,No
35180,35180,,,,,,,,,,No
35181,35181,,,,,,,,,,No
35182,35182,,,,,,,,,,No
35183,35183,,,,,,,,,,No
35184,35184,,,,,,,,,,No
35185,35185,,,,,,,,,,No
35186,35186,,,,,,,,,,No
35187,35187,,,,,,,,,,No
35188,35188,,,,,,,,,,No
35189,35189,,,,,,,,,,No
35190,35190,,,,,,,,,,No
35191,35191,,,,,,,,,,No
35192,35192,,,,,,,,,,No
35193,35193,,,,,,,,,,No
35194,35194,,,,,,,,,,No
35195,35195,,,,,,,,,,No
35196,35196,,,,,,,,,,No
35197,35197,,,,,,,,,,No
35198,35198,,,,,,,,,,No
35199,35199,,,,,,,,,,No
35200,35200,,,,,,,,,,No
35201,35201,,,,,,,,,,No
35202,35202,,,,,,,,,,No
35203,35203,,,,,,,,,,No
35204,35204,,,,,,,,,,No
35205,35205,,,,,,,,,,No
35206,35206,,,,,,,,,,No
35207,35207,,,,,,,,,,No
35208,35208,,,,,,,,,,No
35209,35209,,,,,,,,,,No
35210,35210,,,,,,,,,,No
35211,35211,,,,,,,,,,No
35212,35212,,,,,,,,,,No
35213,35213,,,,,,,,,,No
35214,35214,,,,,,,,,,No
35215,35215,,,,,,,,,,No
35216,35216,,,,,,,,,,No
35217,35217,,,,,,,,,,No
35218,35218,,,,,,,,,,No
35219,35219,,,,,,,,,,No
35220,35220,,,,,,,,,,No
35221,35221,,,,,,,,,,No
35222,35222,,,,,,,,,,No
35223,35223,,,,,,,,,,No
35224,35224,,,,,,,,,,No
35225,35225,,,,,,,,,,No
35226,35226,,,,,,,,,,No
35227,35227,,,,,,,,,,No
35228,35228,,,,,,,,,,No
35229,35229,,,,,,,,,,No
35230,35230,,,,,,,,,,No
35231,35231,,,,,,,,,,No
35232,35232,,,,,,,,,,No
35233,35233,,,,,,,,,,No
35234,35234,,,,,,,,,,No
35235,35235,,,,,,,,,,No
35236,35236,,,,,,,,,,No
35237,35237,,,,,,,,,,No
35238,35238,,,,,,,,,,No
35239,35239,,,,,,,,,,No
35240,35240,,,,,,,,,,No
35241,35241,,,,,,,,,,No
35242,35242,,,,,,,,,,No
35243,35243,,,,,,,,,,No
35244,35244,,,,,,,,,,No
35245,35245,,,,,,,,,,No
35246,35246,,,,,,,,,,No
35247,35247,,,,,,,,,,No
35248,35248,,,,,,,,,,No
35249,35249,,,,,,,,,,No
35250,35250,,,,,,,,,,No
35251,35251,,,,,,,,,,No
35252,35252,,,,,,,,,,No
35253,35253,,,,,,,,,,No
35254,35254,,,,,,,,,,No
35255,35255,,,,,,,,,,No
35256,35256,,,,,,,,,,No
35257,35257,,,,,,,,,,No
35258,35258,,,,,,,,,,No
35259,35259,,,,,,,,,,No
35260,35260,,,,,,,,,,No
35261,35261,,,,,,,,,,No
35262,35262,,,,,,,,,,No
35263,35263,,,,,,,,,,No
35264,35264,,,,,,,,,,No
35265,35265,,,,,,,,,,No
35266,35266,,,,,,,,,,No
35267,35267,,,,,,,,,,No
35268,35268,,,,,,,,,,No
35269,35269,,,,,,,,,,No
35270,35270,,,,,,,,,,No
35271,35271,,,,,,,,,,No
35272,35272,,,,,,,,,,No
35273,35273,,,,,,,,,,No
35274,35274,,,,,,,,,,No
35275,35275,,,,,,,,,,No
35276,35276,,,,,,,,,,No
35277,35277,,,,,,,,,,No
35278,35278,,,,,,,,,,No
35279,35279,,,,,,,,,,No
35280,35280,,,,,,,,,,No
35281,35281,,,,,,,,,,No
35282,35282,,,,,,,,,,No
35283,35283,,,,,,,,,,No
35284,35284,,,,,,,,,,No
35285,35285,,,,,,,,,,No
35286,35286,,,,,,,,,,No
35287,35287,,,,,,,,,,No
35288,35288,,,,,,,,,,No
35289,35289,,,,,,,,,,No
35290,35290,,,,,,,,,,No
35291,35291,,,,,,,,,,No
35292,35292,,,,,,,,,,No
35293,35293,,,,,,,,,,No
35294,35294,,,,,,,,,,No
35295,35295,,,,,,,,,,No
35296,35296,,,,,,,,,,No
35297,35297,,,,,,,,,,No
35298,35298,,,,,,,,,,No
35299,35299,,,,,,,,,,No
35300,35300,,,,,,,,,,No
35301,35301,,,,,,,,,,No
35302,35302,,,,,,,,,,No
35303,35303,,,,,,,,,,No
35304,35304,,,,,,,,,,No
35305,35305,,,,,,,,,,No
35306,35306,,,,,,,,,,No
35307,35307,,,,,,,,,,No
35308,35308,,,,,,,,,,No
35309,35309,,,,,,,,,,No
35310,35310,,,,,,,,,,No
35311,35311,,,,,,,,,,No
35312,35312,,,,,,,,,,No
35313,35313,,,,,,,,,,No
35314,35314,,,,,,,,,,No
35315,35315,,,,,,,,,,No
35316,35316,,,,,,,,,,No
35317,35317,,,,,,,,,,No
35318,35318,,,,,,,,,,No
35319,35319,,,,,,,,,,No
35320,35320,,,,,,,,,,No
35321,35321,,,,,,,,,,No
35322,35322,,,,,,,,,,No
35323,35323,,,,,,,,,,No
35324,35324,,,,,,,,,,No
35325,35325,,,,,,,,,,No
35326,35326,,,,,,,,,,No
35327,35327,,,,,,,,,,No
35328,35328,,,,,,,,,,No
35329,35329,,,,,,,,,,No
35330,35330,,,,,,,,,,No
35331,35331,,,,,,,,,,No
35332,35332,,,,,,,,,,No
35333,35333,,,,,,,,,,No
35334,35334,,,,,,,,,,No
35335,35335,,,,,,,,,,No
35336,35336,,,,,,,,,,No
35337,35337,,,,,,,,,,No
35338,35338,,,,,,,,,,No
35339,35339,,,,,,,,,,No
35340,35340,,,,,,,,,,No
35341,35341,,,,,,,,,,No
35342,35342,,,,,,,,,,No
35343,35343,,,,,,,,,,No
35344,35344,,,,,,,,,,No
35345,35345,,,,,,,,,,No
35346,35346,,,,,,,,,,No
35347,35347,,,,,,,,,,No
35348,35348,,,,,,,,,,No
35349,35349,,,,,,,,,,No
35350,35350,,,,,,,,,,No
35351,35351,,,,,,,,,,No
35352,35352,,,,,,,,,,No
35353,35353,,,,,,,,,,No
35354,35354,,,,,,,,,,No
35355,35355,,,,,,,,,,No
35356,35356,,,,,,,,,,No
35357,35357,,,,,,,,,,No
35358,35358,,,,,,,,,,No
35359,35359,,,,,,,,,,No
35360,35360,,,,,,,,,,No
35361,35361,,,,,,,,,,No
35362,35362,,,,,,,,,,No
35363,35363,,,,,,,,,,No
35364,35364,,,,,,,,,,No
35365,35365,,,,,,,,,,No
35366,35366,,,,,,,,,,No
35367,35367,,,,,,,,,,No
35368,35368,,,,,,,,,,No
35369,35369,,,,,,,,,,No
35370,35370,,,,,,,,,,No
35371,35371,,,,,,,,,,No
35372,35372,,,,,,,,,,No
35373,35373,,,,,,,,,,No
35374,35374,,,,,,,,,,No
35375,35375,,,,,,,,,,No
35376,35376,,,,,,,,,,No
35377,35377,,,,,,,,,,No
35378,35378,,,,,,,,,,No
35379,35379,,,,,,,,,,No
35380,35380,,,,,,,,,,No
35381,35381,,,,,,,,,,No
35382,35382,,,,,,,,,,No
35383,35383,,,,,,,,,,No
35384,35384,,,,,,,,,,No
35385,35385,,,,,,,,,,No
35386,35386,,,,,,,,,,No
35387,35387,,,,,,,,,,No
35388,35388,,,,,,,,,,No
35389,35389,,,,,,,,,,No
35390,35390,,,,,,,,,,No
35391,35391,,,,,,,,,,No
35392,35392,,,,,,,,,,No
35393,35393,,,,,,,,,,No
35394,35394,,,,,,,,,,No
35395,35395,,,,,,,,,,No
35396,35396,,,,,,,,,,No
35397,35397,,,,,,,,,,No
35398,35398,,,,,,,,,,No
35399,35399,,,,,,,,,,No
35400,35400,,,,,,,,,,No
35401,35401,,,,,,,,,,No
35402,35402,,,,,,,,,,No
35403,35403,,,,,,,,,,No
35404,35404,,,,,,,,,,No
35405,35405,,,,,,,,,,No
35406,35406,,,,,,,,,,No
35407,35407,,,,,,,,,,No
35408,35408,,,,,,,,,,No
35409,35409,,,,,,,,,,No
35410,35410,,,,,,,,,,No
35411,35411,,,,,,,,,,No
35412,35412,,,,,,,,,,No
35413,35413,,,,,,,,,,No
35414,35414,,,,,,,,,,No
35415,35415,,,,,,,,,,No
35416,35416,,,,,,,,,,No
35417,35417,,,,,,,,,,No
35418,35418,,,,,,,,,,No
35419,35419,,,,,,,,,,No
35420,35420,,,,,,,,,,No
35421,35421,,,,,,,,,,No
35422,35422,,,,,,,,,,No
35423,35423,,,,,,,,,,No
35424,35424,,,,,,,,,,No
35425,35425,,,,,,,,,,No
35426,35426,,,,,,,,,,No
35427,35427,,,,,,,,,,No
35428,35428,,,,,,,,,,No
35429,35429,,,,,,,,,,No
35430,35430,,,,,,,,,,No
35431,35431,,,,,,,,,,No
35432,35432,,,,,,,,,,No
35433,35433,,,,,,,,,,No
35434,35434,,,,,,,,,,No
35435,35435,,,,,,,,,,No
35436,35436,,,,,,,,,,No
35437,35437,,,,,,,,,,No
35438,35438,,,,,,,,,,No
35439,35439,,,,,,,,,,No
35440,35440,,,,,,,,,,No
35441,35441,,,,,,,,,,No
35442,35442,,,,,,,,,,No
35443,35443,,,,,,,,,,No
35444,35444,,,,,,,,,,No
35445,35445,,,,,,,,,,No
35446,35446,,,,,,,,,,No
35447,35447,,,,,,,,,,No
35448,35448,,,,,,,,,,No
35449,35449,,,,,,,,,,No
35450,35450,,,,,,,,,,No
35451,35451,,,,,,,,,,No
35452,35452,,,,,,,,,,No
35453,35453,,,,,,,,,,No
35454,35454,,,,,,,,,,No
35455,35455,,,,,,,,,,No
35456,35456,,,,,,,,,,No
35457,35457,,,,,,,,,,No
35458,35458,,,,,,,,,,No
35459,35459,,,,,,,,,,No
35460,35460,,,,,,,,,,No
35461,35461,,,,,,,,,,No
35462,35462,,,,,,,,,,No
35463,35463,,,,,,,,,,No
35464,35464,,,,,,,,,,No
35465,35465,,,,,,,,,,No
35466,35466,,,,,,,,,,No
35467,35467,,,,,,,,,,No
35468,35468,,,,,,,,,,No
35469,35469,,,,,,,,,,No
35470,35470,,,,,,,,,,No
35471,35471,,,,,,,,,,No
35472,35472,,,,,,,,,,No
35473,35473,,,,,,,,,,No
35474,35474,,,,,,,,,,No
35475,35475,,,,,,,,,,No
35476,35476,,,,,,,,,,No
35477,35477,,,,,,,,,,No
35478,35478,,,,,,,,,,No
35479,35479,,,,,,,,,,No
35480,35480,,,,,,,,,,No
35481,35481,,,,,,,,,,No
35482,35482,,,,,,,,,,No
35483,35483,,,,,,,,,,No
35484,35484,,,,,,,,,,No
35485,35485,,,,,,,,,,No
35486,35486,,,,,,,,,,No
35487,35487,,,,,,,,,,No
35488,35488,,,,,,,,,,No
35489,35489,,,,,,,,,,No
35490,35490,,,,,,,,,,No
35491,35491,,,,,,,,,,No
35492,35492,,,,,,,,,,No
35493,35493,,,,,,,,,,No
35494,35494,,,,,,,,,,No
35495,35495,,,,,,,,,,No
35496,35496,,,,,,,,,,No
35497,35497,,,,,,,,,,No
35498,35498,,,,,,,,,,No
35499,35499,,,,,,,,,,No
35500,35500,,,,,,,,,,No
35501,35501,,,,,,,,,,No
35502,35502,,,,,,,,,,No
35503,35503,,,,,,,,,,No
35504,35504,,,,,,,,,,No
35505,35505,,,,,,,,,,No
35506,35506,,,,,,,,,,No
35507,35507,,,,,,,,,,No
35508,35508,,,,,,,,,,No
35509,35509,,,,,,,,,,No
35510,35510,,,,,,,,,,No
35511,35511,,,,,,,,,,No
35512,35512,,,,,,,,,,No
35513,35513,,,,,,,,,,No
35514,35514,,,,,,,,,,No
35515,35515,,,,,,,,,,No
35516,35516,,,,,,,,,,No
35517,35517,,,,,,,,,,No
35518,35518,,,,,,,,,,No
35519,35519,,,,,,,,,,No
35520,35520,,,,,,,,,,No
35521,35521,,,,,,,,,,No
35522,35522,,,,,,,,,,No
35523,35523,,,,,,,,,,No
35524,35524,,,,,,,,,,No
35525,35525,,,,,,,,,,No
35526,35526,,,,,,,,,,No
35527,35527,,,,,,,,,,No
35528,35528,,,,,,,,,,No
35529,35529,,,,,,,,,,No
35530,35530,,,,,,,,,,No
35531,35531,,,,,,,,,,No
35532,35532,,,,,,,,,,No
35533,35533,,,,,,,,,,No
35534,35534,,,,,,,,,,No
35535,35535,,,,,,,,,,No
35536,35536,,,,,,,,,,No
35537,35537,,,,,,,,,,No
35538,35538,,,,,,,,,,No
35539,35539,,,,,,,,,,No
35540,35540,,,,,,,,,,No
35541,35541,,,,,,,,,,No
35542,35542,,,,,,,,,,No
35543,35543,,,,,,,,,,No
35544,35544,,,,,,,,,,No
35545,35545,,,,,,,,,,No
35546,35546,,,,,,,,,,No
35547,35547,,,,,,,,,,No
35548,35548,,,,,,,,,,No
35549,35549,,,,,,,,,,No
35550,35550,,,,,,,,,,No
35551,35551,,,,,,,,,,No
35552,35552,,,,,,,,,,No
35553,35553,,,,,,,,,,No
35554,35554,,,,,,,,,,No
35555,35555,,,,,,,,,,No
35556,35556,,,,,,,,,,No
35557,35557,,,,,,,,,,No
35558,35558,,,,,,,,,,No
35559,35559,,,,,,,,,,No
35560,35560,,,,,,,,,,No
35561,35561,,,,,,,,,,No
35562,35562,,,,,,,,,,No
35563,35563,,,,,,,,,,No
35564,35564,,,,,,,,,,No
35565,35565,,,,,,,,,,No
35566,35566,,,,,,,,,,No
35567,35567,,,,,,,,,,No
35568,35568,,,,,,,,,,No
35569,35569,,,,,,,,,,No
35570,35570,,,,,,,,,,No
35571,35571,,,,,,,,,,No
35572,35572,,,,,,,,,,No
35573,35573,,,,,,,,,,No
35574,35574,,,,,,,,,,No
35575,35575,,,,,,,,,,No
35576,35576,,,,,,,,,,No
35577,35577,,,,,,,,,,No
35578,35578,,,,,,,,,,No
35579,35579,,,,,,,,,,No
35580,35580,,,,,,,,,,No
35581,35581,,,,,,,,,,No
35582,35582,,,,,,,,,,No
35583,35583,,,,,,,,,,No
35584,35584,,,,,,,,,,No
35585,35585,,,,,,,,,,No
35586,35586,,,,,,,,,,No
35587,35587,,,,,,,,,,No
35588,35588,,,,,,,,,,No
35589,35589,,,,,,,,,,No
35590,35590,,,,,,,,,,No
35591,35591,,,,,,,,,,No
35592,35592,,,,,,,,,,No
35593,35593,,,,,,,,,,No
35594,35594,,,,,,,,,,No
35595,35595,,,,,,,,,,No
35596,35596,,,,,,,,,,No
35597,35597,,,,,,,,,,No
35598,35598,,,,,,,,,,No
35599,35599,,,,,,,,,,No
35600,35600,,,,,,,,,,No
35601,35601,,,,,,,,,,No
35602,35602,,,,,,,,,,No
35603,35603,,,,,,,,,,No
35604,35604,,,,,,,,,,No
35605,35605,,,,,,,,,,No
35606,35606,,,,,,,,,,No
35607,35607,,,,,,,,,,No
35608,35608,,,,,,,,,,No
35609,35609,,,,,,,,,,No
35610,35610,,,,,,,,,,No
35611,35611,,,,,,,,,,No
35612,35612,,,,,,,,,,No
35613,35613,,,,,,,,,,No
35614,35614,,,,,,,,,,No
35615,35615,,,,,,,,,,No
35616,35616,,,,,,,,,,No
35617,35617,,,,,,,,,,No
35618,35618,,,,,,,,,,No
35619,35619,,,,,,,,,,No
35620,35620,,,,,,,,,,No
35621,35621,,,,,,,,,,No
35622,35622,,,,,,,,,,No
35623,35623,,,,,,,,,,No
35624,35624,,,,,,,,,,No
35625,35625,,,,,,,,,,No
35626,35626,,,,,,,,,,No
35627,35627,,,,,,,,,,No
35628,35628,,,,,,,,,,No
35629,35629,,,,,,,,,,No
35630,35630,,,,,,,,,,No
35631,35631,,,,,,,,,,No
35632,35632,,,,,,,,,,No
35633,35633,,,,,,,,,,No
35634,35634,,,,,,,,,,No
35635,35635,,,,,,,,,,No
35636,35636,,,,,,,,,,No
35637,35637,,,,,,,,,,No
35638,35638,,,,,,,,,,No
35639,35639,,,,,,,,,,No
35640,35640,,,,,,,,,,No
35641,35641,,,,,,,,,,No
35642,35642,,,,,,,,,,No
35643,35643,,,,,,,,,,No
35644,35644,,,,,,,,,,No
35645,35645,,,,,,,,,,No
35646,35646,,,,,,,,,,No
35647,35647,,,,,,,,,,No
35648,35648,,,,,,,,,,No
35649,35649,,,,,,,,,,No
35650,35650,,,,,,,,,,No
35651,35651,,,,,,,,,,No
35652,35652,,,,,,,,,,No
35653,35653,,,,,,,,,,No
35654,35654,,,,,,,,,,No
35655,35655,,,,,,,,,,No
35656,35656,,,,,,,,,,No
35657,35657,,,,,,,,,,No
35658,35658,,,,,,,,,,No
35659,35659,,,,,,,,,,No
35660,35660,,,,,,,,,,No
35661,35661,,,,,,,,,,No
35662,35662,,,,,,,,,,No
35663,35663,,,,,,,,,,No
35664,35664,,,,,,,,,,No
35665,35665,,,,,,,,,,No
35666,35666,,,,,,,,,,No
35667,35667,,,,,,,,,,No
35668,35668,,,,,,,,,,No
35669,35669,,,,,,,,,,No
35670,35670,,,,,,,,,,No
35671,35671,,,,,,,,,,No
35672,35672,,,,,,,,,,No
35673,35673,,,,,,,,,,No
35674,35674,,,,,,,,,,No
35675,35675,,,,,,,,,,No
35676,35676,,,,,,,,,,No
35677,35677,,,,,,,,,,No
35678,35678,,,,,,,,,,No
35679,35679,,,,,,,,,,No
35680,35680,,,,,,,,,,No
35681,35681,,,,,,,,,,No
35682,35682,,,,,,,,,,No
35683,35683,,,,,,,,,,No
35684,35684,,,,,,,,,,No
35685,35685,,,,,,,,,,No
35686,35686,,,,,,,,,,No
35687,35687,,,,,,,,,,No
35688,35688,,,,,,,,,,No
35689,35689,,,,,,,,,,No
35690,35690,,,,,,,,,,No
35691,35691,,,,,,,,,,No
35692,35692,,,,,,,,,,No
35693,35693,,,,,,,,,,No
35694,35694,,,,,,,,,,No
35695,35695,,,,,,,,,,No
35696,35696,,,,,,,,,,No
35697,35697,,,,,,,,,,No
35698,35698,,,,,,,,,,No
35699,35699,,,,,,,,,,No
35700,35700,,,,,,,,,,No
35701,35701,,,,,,,,,,No
35702,35702,,,,,,,,,,No
35703,35703,,,,,,,,,,No
35704,35704,,,,,,,,,,No
35705,35705,,,,,,,,,,No
35706,35706,,,,,,,,,,No
35707,35707,,,,,,,,,,No
35708,35708,,,,,,,,,,No
35709,35709,,,,,,,,,,No
35710,35710,,,,,,,,,,No
35711,35711,,,,,,,,,,No
35712,35712,,,,,,,,,,No
35713,35713,,,,,,,,,,No
35714,35714,,,,,,,,,,No
35715,35715,,,,,,,,,,No
35716,35716,,,,,,,,,,No
35717,35717,,,,,,,,,,No
35718,35718,,,,,,,,,,No
